article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,HPI
17062,Kwame Nkrumah,Male,1909,Nkroful,,Ghana,Africa,4.96389,-2.32222,Politician,Government,Institutions,86,2171927,25255,24.5116,66.16593713
311423,Robert Campin,Male,1375,Tournai,,Belgium,Europe,50.6,3.38333,Painter,Fine Arts,Arts,31,650477,20983,24.5116,66.16593713
144508,Francis Poulenc,Male,1899,Paris,,France,Europe,48.8567,2.3508,Composer,Music,Arts,39,1686143,43234,24.511,66.16322396
592447,Michael E. Porter,Male,1947,Ann Arbor,MI,United States,North America,42.28139,-83.74833,Economist,Social Sciences,Science & Technology,30,4642549,154752,24.5107,66.16186738
295860,Susan Sontag,Female,1933,New York,NY,United States,North America,40.7127,-74.0059,Writer,Language,Humanities,44,3360314,76371,24.5104,66.1605108
1829188,Roch,Male,1295,Montpellier,,France,Europe,43.6119,3.8772,Religious Figure,Religion,Institutions,33,1094128,33155,24.5098,66.15779763
2877,Augustine of Canterbury,Male,630,Rome,,Italy,Europe,41.9,12.5,Religious Figure,Religion,Institutions,36,941144,26143,24.5097,66.15734544
4031,Buckminster Fuller,Male,1895,Boston,MA,United States,North America,42.25,-71.06667,Architect,Design,Arts,54,3999920,74073,24.5097,66.15734544
168480,Ben Kingsley,Male,1943,Snainton,,United Kingdom,Europe,54.2281,-0.5873,Actor,Film And Theatre,Arts,48,10306614,214721,24.5096,66.15689325
1698,Ambiorix,Male,-100,Other,,Belgium,Europe,,,Politician,Government,Institutions,27,329916,12219,24.5095,66.15644105
220810,Charlotte Corday,Female,1768,Ã‰corches,,France,Europe,48.8678,0.0936,Social Activist,Activism,Public Figure,34,2308449,67896,24.5094,66.15598886
18381,John William Strutt,Male,1842,Maldon,,United Kingdom,Europe,51.7318,0.6758,Physicist,Natural Sciences,Science & Technology,60,367034,6117,24.5093,66.15553666
544668,Ismail I,Male,1487,Ardabil,,Iran,Asia,38.25,48.28333,Writer,Language,Humanities,35,1251489,35757,24.5088,66.15327569
236680,Jacques Tati,Male,1907,Le Pecq,,France,Europe,48.8969,2.1069,Film Director,Film And Theatre,Arts,34,2056684,60491,24.5083,66.15101472
79474,ValÃ©ry Giscard d'Estaing,Male,1926,Koblenz,,Germany,Europe,50.35972,7.59778,Politician,Government,Institutions,56,3477324,62095,24.5081,66.15011034
328576,Hanno the Navigator,Male,-500,Other,,Tunisia,Africa,,,Explorer,Explorers,Exploration,28,338925,12104,24.5079,66.14920595
302185,Bernard Bolzano,Male,1781,Prague,,Czech Republic,Europe,50.08333,14.41667,Philosopher,Philosophy,Humanities,40,547979,13699,24.5064,66.14242304
24012,Pope Benedict VI,Male,900,Rome,,Italy,Europe,41.9,12.5,Religious Figure,Religion,Institutions,46,381299,8289,24.5059,66.14016207
646434,Francisco ZurbarÃ¡n,Male,1598,Fuente de Cantos,,Spain,Europe,38.25,-6.28333,Painter,Fine Arts,Arts,32,1052469,32890,24.505,66.13609232
24540,Philip Glass,Male,1937,Baltimore,MD,United States,North America,39.28333,-76.61667,Composer,Music,Arts,40,4298058,107451,24.5045,66.13383135
7478,CuauhtÃ©moc,Male,1495,Other,,Mexico,North America,,,Politician,Government,Institutions,29,2509826,86546,24.5044,66.13337916
518761,Adam de la Halle,Male,,Arras,,France,Europe,50.2897,2.7808,Writer,Language,Humanities,30,406283,13543,24.5036,66.1297616
44219,Mel Gibson,Male,1956,Lower Hudson Valley,NY,United States,North America,41.28333,-73.91667,Actor,Film And Theatre,Arts,70,25778872,368270,24.5034,66.12885722
49240,Patrice Lumumba,Male,1925,Katakokombe,,Democratic Republic Of Congo,Africa,,,Politician,Government,Institutions,53,3196729,60316,24.5028,66.12614405
145236,Yves Saint-Laurent,Male,1936,Oran,,Algeria,Africa,35.69694,-0.63306,Fashion Designer,Design,Arts,47,3040218,64685,24.5024,66.12433527
100692,Denzel Washington,Male,1954,New York,NY,United States,North America,40.91417,-73.83056,Actor,Film And Theatre,Arts,68,25369115,373075,24.5015,66.12026553
140752,Rudolf Virchow,Male,1821,Åšwidwin,,Poland,Europe,53.78333,15.76667,Physician,Medicine,Science & Technology,44,2427416,55169,24.501,66.11800456
51097,Kurt Weill,Male,1900,Dessau,,Germany,Europe,51.82224,12.24244,Composer,Music,Arts,39,1699066,43566,24.4995,66.11122165
268153,Fritz Sauckel,Male,1894,HaÃŸfurt,,Germany,Europe,50.01667,10.5,Politician,Government,Institutions,28,1118214,39936,24.499,66.10896068
58972,Friedensreich Hundertwasser,Male,1928,Vienna,,Austria,Europe,48.2,16.36667,Artist,Fine Arts,Arts,35,5554155,158690,24.4988,66.10805629
44893,Moses Mendelssohn,Male,1729,Dessau,,Germany,Europe,51.82224,12.24244,Philosopher,Philosophy,Humanities,31,1000809,32284,24.4986,66.1071519
1660132,Amenemhat IV,Male,-1850,Other,,Unknown,Unknown,,,Politician,Government,Institutions,27,144589,5355,24.4977,66.10308215
44230,Gelimer,Male,480,Other,,Unknown,Unknown,,,Politician,Government,Institutions,29,203848,7029,24.4977,66.10308215
89530,Harold Pinter,Male,1930,London,,United Kingdom,Europe,,,Writer,Language,Humanities,74,3505413,47370,24.4976,66.10262996
88893,Doris Lessing,Female,1919,Kermanshah,,Iran,Asia,34.31417,47.065,Writer,Language,Humanities,74,3514866,47498,24.4971,66.10036899
43395,Alfred North Whitehead,Male,1861,Ramsgate,,United Kingdom,North America,,,Mathematician,Math,Science & Technology,43,1413908,32882,24.4962,66.09629924
381797,James Franck,Male,1882,Hamburg,,Germany,Europe,53.56528,10.00139,Physicist,Natural Sciences,Science & Technology,52,503040,9674,24.496,66.09539486
105891,Samuel P. Huntington,Male,1927,New York,NY,United States,North America,40.7127,-74.0059,Political Scientist,Social Sciences,Science & Technology,47,2528216,53792,24.4945,66.08861195
21453,Neville Chamberlain,Male,1869,Birmingham,,United Kingdom,Europe,52.48306,-1.89361,Politician,Government,Institutions,57,4863252,85320,24.4938,66.08544659
24434,Pope Innocent V,Male,1225,Savoy,,France,Europe,,,Religious Figure,Religion,Institutions,48,418247,8713,24.493,66.08182903
345575,Sidney Sheldon,Male,1917,Chicago,IL,United States,North America,41.83694,-87.68472,Writer,Language,Humanities,48,3575601,74492,24.491,66.07278515
158410,Oleg of Novgorod,Male,850,Other,,Unknown,Unknown,,,Politician,Government,Institutions,38,1123353,29562,24.4901,66.06871541
144434,Baldwin I of Jerusalem,Male,1058,Lower Lorraine,,The Netherlands,Europe,,,Politician,Government,Institutions,30,660490,22016,24.4892,66.06464566
467462,Mikhail Tukhachevsky,Male,1893,Moscow,,Russia,Europe,,,Military Personnel,Military,Institutions,40,1343062,33577,24.4869,66.0542452
1976138,Kurt Lewin,Male,1890,Mogilno,,Poland,Europe,52.65,17.95,Psychologist,Social Sciences,Science & Technology,29,2591182,89351,24.4866,66.05288862
80696,Cher,Female,1946,El Centro,CA,United States,North America,32.8,-115.56667,Actor,Film And Theatre,Arts,64,20241395,316272,24.485,66.04565351
334671,Julio CortÃ¡zar,Male,1914,Ixelles,,Belgium,Europe,50.83333,4.36667,Writer,Language,Humanities,46,5612549,122012,24.4849,66.04520132
308126,Pierre Bayle,Male,1647,Carla-Bayle,,France,Europe,43.1514,1.3942,Philosopher,Philosophy,Humanities,36,684585,19016,24.4836,66.03932279
494152,Don Carlo Gesualdo,Male,1566,Naples,,Italy,Europe,40.845,14.25833,Composer,Music,Arts,37,885222,23925,24.4824,66.03389647
57987,Rudolf Carnap,Male,1891,Ronsdorf,,Germany,Europe,51.23333,7.2,Philosopher,Philosophy,Humanities,36,915446,25429,24.4819,66.0316355
148185,Dmitry Donskoy,Male,1350,Moscow,,Russia,Europe,55.75,37.61667,Nobleman,Government,Institutions,40,917156,22929,24.4813,66.02892233
104943,Charles XI of Sweden,Male,1655,Tre Kronor,,Sweden,Europe,59.32667,18.07167,Politician,Government,Institutions,38,881815,23206,24.4805,66.02530478
77475,Cyrus the Younger,Male,-420,Other,,Unknown,Unknown,,,Politician,Government,Institutions,29,342960,11826,24.4803,66.02440039
296047,Ivan Goncharov,Male,1812,Ulyanovsk,,Russia,Europe,54.31667,48.36667,Writer,Language,Humanities,41,502670,12260,24.4799,66.02259161
46765,FranÃ§ois Quesnay,Male,1694,MÃ©rÃ©,Yvelines,France,Europe,48.7869,1.8183,Economist,Social Sciences,Science & Technology,33,1200918,36391,24.4796,66.02123503
620568,Ashur-nasir-pal II,Male,-900,Other,,Unknown,Unknown,,,Politician,Government,Institutions,32,304167,9505,24.4794,66.02033064
44191,D. H. Lawrence,Male,1885,Eastwood,,United Kingdom,Europe,53.0175,-1.306,Writer,Language,Humanities,51,4156637,81503,24.4791,66.01897406
881804,Jean-Marie Gustave Le ClÃ©zio,Male,1940,Nice,,France,Europe,43.7034,7.2663,Writer,Language,Humanities,71,1966339,27695,24.4781,66.01445212
22995,Patti Smith,Female,1946,Chicago,IL,United States,North America,41.83694,-87.68472,Singer,Music,Arts,42,8611433,205034,24.4774,66.01128676
160716,Quintus Sertorius,Male,-123,Norcia,,Italy,Europe,42.8,13.1,Politician,Government,Institutions,27,465105,17226,24.4773,66.01083457
725910,George Paget Thomson,Male,1892,Cambridge,,United Kingdom,Europe,52.205,0.119,Physicist,Natural Sciences,Science & Technology,53,419702,7919,24.4773,66.01083457
3992,Bram Stoker,Male,1847,Dublin,,Ireland,Europe,53.365,-6.21,Writer,Language,Humanities,61,11446300,187644,24.4769,66.00902579
186184,Adi Shankara,Male,788,Kalady,,India,Asia,10.1661,76.4389,Philosopher,Philosophy,Humanities,45,2131473,47366,24.4766,66.00766921
252772,Burebista,Male,-100,Other,,Unknown,Unknown,,,Politician,Government,Institutions,28,654169,23363,24.4759,66.00450385
79874,"Carloman, son of Pippin III",Male,751,Other,,Unknown,Unknown,,,Politician,Government,Institutions,41,397382,9692,24.4758,66.00405166
191397,Johann Friedrich Herbart,Male,1776,Oldenburg,,Germany,Europe,53.14389,8.21389,Philosopher,Philosophy,Humanities,28,847758,30277,24.4756,66.00314727
206773,Anna Freud,Female,1895,Vienna,,Austria,Europe,48.2,16.36667,Psychologist,Social Sciences,Science & Technology,33,1824232,55280,24.4755,66.00269508
437338,Al-Walid I,Male,668,Other,,Unknown,Unknown,,,Politician,Government,Institutions,29,551679,19023,24.4744,65.99772094
434320,Sigebert I,Male,535,Other,,Unknown,Unknown,,,Politician,Government,Institutions,29,251832,8684,24.4738,65.99500778
11801,Filippo Tommaso Marinetti,Male,1876,Alexandria,,Egypt,Africa,31.2,29.91667,Writer,Language,Humanities,34,2244672,66020,24.4736,65.99410339
562802,Carlo Borromeo,Male,1538,Arona,,Italy,Europe,45.75,8.55,Religious Figure,Religion,Institutions,35,1140928,32598,24.4735,65.9936512
151398,Philip Roth,Male,1933,Newark,NJ,United States,North America,40.72422,-74.17257,Writer,Language,Humanities,43,4103824,95438,24.4735,65.9936512
102345,Mustafa II,Male,1664,Edirne,,Turkey,Asia,41.66667,26.56667,Politician,Government,Institutions,43,827600,19247,24.4734,65.993199
18598148,Arthur C. Clarke,Male,1917,Minehead,,United Kingdom,Europe,51.2038,-3.4738,Writer,Language,Humanities,66,6178598,93615,24.4725,65.98912926
31501,Tim Burton,Male,1958,Los Angeles,CA,United States,North America,34.18028,-118.32833,Film Director,Film And Theatre,Arts,59,30153184,511071,24.4722,65.98777267
330857,Amos Oz,Male,1939,Jerusalem,,Israel,Asia,31.78333,35.21667,Writer,Language,Humanities,37,1417148,38301,24.4721,65.98732048
84163,Seleucus IV Philopator,Male,-218,Other,,Unknown,Unknown,,,Politician,Government,Institutions,27,183651,6802,24.4715,65.98460731
65124,Bertel Thorvaldsen,Male,1770,Copenhagen,,Denmark,Europe,55.67611,12.56833,Artist,Fine Arts,Arts,33,800005,24243,24.4709,65.98189415
307715,Stan Getz,Male,1927,Philadelphia,PA,United States,North America,39.95,-75.16667,Musician,Music,Arts,33,1772182,53702,24.4696,65.97601563
3052601,Giorgio Napolitano,Male,1925,Naples,,Italy,Europe,40.845,14.25833,Politician,Government,Institutions,68,4409374,64844,24.4694,65.97511124
26010,Robert Johnson,Male,1911,Hazlehurst,MS,United States,North America,31.865,-90.39139,Musician,Music,Arts,36,5444385,151233,24.4685,65.97104149
253429,Constantine VI,Male,771,Other,,Unknown,Unknown,,,Politician,Government,Institutions,35,265909,7597,24.4684,65.9705893
9764,Emma Goldman,Female,1869,Kaunas,,Lithuania,Europe,,,Social Activist,Activism,Public Figure,63,3267979,51873,24.4682,65.96968491
68322,Faye Dunaway,Female,1941,Bascom,FL,United States,North America,30.92889,-85.11694,Actor,Film And Theatre,Arts,52,5301138,101945,24.468,65.96878052
148318,"Joseph I, Holy Roman Emperor",Male,1678,Vienna,,Austria,Europe,48.2,16.36667,Politician,Government,Institutions,42,393971,9380,24.4675,65.96651955
38123,Herbie Hancock,Male,1940,Chicago,IL,United States,North America,41.83694,-87.68472,Musician,Music,Arts,36,4744589,131794,24.4673,65.96561516
144123,Vladimir Horowitz,Male,1903,Kiev,,Ukraine,Europe,50.45,30.52333,Musician,Music,Arts,38,2292229,60322,24.4654,65.95702348
326080,Javier PÃ©rez de CuÃ©llar,Male,1920,Lima,,Peru,South America,-12.04333,-77.02833,Politician,Government,Institutions,50,1030488,20610,24.4651,65.9556669
665388,Craterus,Male,-370,Orestis,,Greece,Europe,,,Military Personnel,Military,Institutions,27,226863,8402,24.465,65.9552147
299824,Abbas I of Persia,Male,1571,Herat,,Afghanistan,Asia,34.34194,62.20306,Politician,Government,Institutions,47,783520,16671,24.4649,65.95476251
49008,Robert Andrews Millikan,Male,1868,Morrison,IL,United States,North America,41.80917,-89.96806,Physicist,Natural Sciences,Science & Technology,56,1526702,27263,24.4644,65.95250154
453137,Bona Sforza,Female,1494,Vigevano,,Italy,Europe,45.31667,8.86667,Politician,Government,Institutions,27,1243724,46064,24.4643,65.95204934
556846,Ernst Cassirer,Male,1874,WrocÅ‚aw,,Poland,Europe,51.1,17.03333,Philosopher,Philosophy,Humanities,35,1012264,28922,24.4639,65.95024057
59298,Pope Gregory XVI,Male,1765,Belluno,,Italy,Europe,46.14028,12.21667,Religious Figure,Religion,Institutions,60,1345169,22419,24.4638,65.94978837
197030,Pierre Gassendi,Male,1592,Champtercier,,France,Europe,44.0961,6.1642,Philosopher,Philosophy,Humanities,38,522780,13757,24.4625,65.94390985
93815,Athanasius Kircher,Male,1601,Geisa,,Germany,Europe,50.71667,9.96667,Philosopher,Philosophy,Humanities,32,912003,28500,24.4621,65.94210107
147145,John II of Portugal,Male,1455,Lisbon,,Portugal,Europe,38.71389,-9.13361,Politician,Government,Institutions,33,779171,23611,24.4585,65.92582209
9658,EugÃ¨ne Viollet-le-Duc,Male,1814,Paris,,France,Europe,48.8567,2.3508,Architect,Design,Arts,31,1199770,38702,24.4584,65.92536989
16061,Johann Bayer,Male,1572,Rain,,Germany,Europe,48.68333,10.91667,Astronomer,Natural Sciences,Science & Technology,32,207200,6475,24.4583,65.9249177
22148,NiccolÃ² Fontana Tartaglia,Male,1499,Brescia,,Italy,Europe,45.54167,10.21667,Mathematician,Math,Science & Technology,37,550794,14886,24.4583,65.9249177
143691,Gaius Julius Hyginus,Male,-64,Other,,Unknown,Unknown,,,Writer,Language,Humanities,27,294800,10919,24.458,65.92356112
227131,Nicolaus Otto,Male,1832,Holzhausen an der Haide,,Germany,Europe,50.22083,7.91111,Inventor,Invention,Science & Technology,47,774779,16485,24.4579,65.92310892
43592,John Herschel,Male,1792,Slough,,United Kingdom,Europe,51.51,-0.59,Inventor,Invention,Science & Technology,45,861481,19144,24.4576,65.92175234
77610,Gaius Cassius Longinus,Male,-85,Other,,Unknown,Unknown,,,Politician,Government,Institutions,34,1232568,36252,24.4563,65.91587382
253328,Franz LehÃ¡r,Male,1870,KomÃ¡rom,,Hungary,Europe,47.73576,18.15296,Composer,Music,Arts,38,1026369,27010,24.4554,65.91180407
4868,B. F. Skinner,Male,1904,Susquehanna Depot,PA,United States,North America,41.94472,-75.60389,Psychologist,Social Sciences,Science & Technology,37,6521836,176266,24.4554,65.91180407
191325,Erich von DÃ¤niken,Male,1935,Zofingen,,Switzerland,Europe,47.28333,7.93333,Writer,Language,Humanities,34,2963744,87169,24.4526,65.89914264
25389,Robert A. Heinlein,Male,1907,Butler,MO,United States,North America,38.25861,-94.335,Writer,Language,Humanities,43,3880206,90237,24.4523,65.89778606
24196,Pope Gregory V,Male,972,Saxony,,Germany,Europe,,,Religious Figure,Religion,Institutions,47,349533,7437,24.4518,65.89552509
255868,Hans von Aachen,Male,1552,Cologne,,Germany,Europe,50.93639,6.95278,Painter,Fine Arts,Arts,30,269383,8979,24.4518,65.89552509
617834,Quintus Curtius Rufus,Male,41,Other,,Unknown,Unknown,,,Historian,History,Humanities,28,253804,9064,24.4506,65.89009876
84109,Berenice II,Female,-267,Other,,Unknown,Unknown,,,Companion,Companions,Public Figure,26,217622,8370,24.4506,65.89009876
46389,George II of Great Britain,Male,1683,Hanover,,Germany,Europe,52.39167,9.69833,Politician,Government,Institutions,55,4368181,79421,24.4499,65.8869334
50371,Patriarch Photios I of Constantinople,Male,810,Istanbul,,Turkey,Asia,41.01224,28.97602,Religious Figure,Religion,Institutions,31,403226,13007,24.4498,65.88648121
24148,Pope Clement XIII,Male,1693,Venice,,Italy,Europe,45.4375,12.33583,Religious Figure,Religion,Institutions,56,822616,14690,24.4498,65.88648121
51828,Pope Dionysius,Male,200,Greece,,Greece,Europe,39,22,Religious Figure,Religion,Institutions,57,310465,5447,24.4496,65.88557682
64956,Haakon VII of Norway,Male,1872,Copenhagen,,Denmark,Europe,55.75028,12.58056,Politician,Government,Institutions,43,1446160,33632,24.4487,65.88150707
360387,JosÃ© de San MartÃ­n,Male,1778,YapeyÃº,,Argentina,South America,-29.46667,-56.83333,Military Personnel,Military,Institutions,53,9933354,187422,24.4482,65.8792461
367368,Aurelius Victor,Male,320,Other,,Unknown,Unknown,,,Politician,Government,Institutions,31,182147,5876,24.4476,65.87653294
439650,Pope Sisinnius,Male,650,Syria,,Syria,Asia,33.5,36.3,Religious Figure,Religion,Institutions,50,351514,7030,24.4468,65.87291539
60143,Roy Lichtenstein,Male,1923,New York,NY,United States,North America,40.79028,-73.95972,Artist,Fine Arts,Arts,36,7183767,199549,24.4435,65.85799298
7345,Carl Barks,Male,1901,Merrill,OR,United States,North America,42.02556,-121.59944,Comic Artist,Design,Arts,28,1303124,46540,24.4434,65.85754079
638030,Lothair of France,Male,941,France,,France,Europe,47,2,Politician,Government,Institutions,31,355461,11466,24.4427,65.85437543
28752,Shah Jahan,Male,1592,Lahore,,Pakistan,Asia,31.54972,74.34361,Politician,Government,Institutions,59,3972088,67324,24.4421,65.85166227
49902,Pope Leo XII,Male,1760,Genga,Ancona,Italy,Europe,43.43333,12.93333,Religious Figure,Religion,Institutions,60,1006242,16771,24.4417,65.84985349
150846,Christian II of Denmark,Male,1481,Nyborg,,Denmark,Europe,55.3,10.78333,Politician,Government,Institutions,29,684926,23618,24.4414,65.84849691
383193,Joan I of Navarre,Female,1273,Bar-sur-Seine,,France,Europe,48.1147,4.3767,Politician,Government,Institutions,30,376593,12553,24.4404,65.84397497
1845051,Saints Cosmas and Damian,Male,200,Arabian Peninsula,,Saudi Arabia,Asia,23,46,Physician,Medicine,Science & Technology,30,1591198,53040,24.4404,65.84397497
737754,Theuderic III,Male,654,Other,,Unknown,Unknown,,,Politician,Government,Institutions,31,298505,9629,24.44,65.84216619
213668,Frederick William II of Prussia,Male,1744,Berlin,,Germany,Europe,52.5175,13.40278,Politician,Government,Institutions,35,1051835,30052,24.439,65.83764425
345776,Gustav Ludwig Hertz,Male,1887,Hamburg,,Germany,Europe,53.56528,10.00139,Physicist,Natural Sciences,Science & Technology,52,542650,10436,24.4384,65.83493109
